season,week,celebrity_name,judge_total,fan_share_mean,fan_share_sd,J_share,F_share,U_t,w_t,C_score
20,1,Charlotte McKinney,22.0,0.0538931981014581,0.007195740253787147,0.06918238993710692,0.05389319810145813,0.014024358981380736,0.4942650439401185,0.06145011117591398
20,1,Willow Shields,25.0,0.0631634379268011,0.012143616366406226,0.07861635220125786,0.06316343792680114,0.014024358981380736,0.4942650439401185,0.07080127327966837
20,1,Michael Sam,26.0,0.0620991510072989,0.008802276708065845,0.08176100628930817,0.06209915100729894,0.014024358981380736,0.4942650439401185,0.07181731877220549
20,1,Suzanne Somers,25.0,0.0664261444271522,0.009194541000801016,0.07861635220125786,0.06642614442715224,0.014024358981380736,0.4942650439401185,0.07245133800825973
20,1,Patti LaBelle,25.0,0.0693271227186067,0.010332525938291405,0.07861635220125786,0.06932712271860675,0.014024358981380736,0.4942650439401185,0.07391846413701914
20,1,Chris Soules,26.0,0.0855457527540813,0.012603233626983,0.08176100628930817,0.08554575275408134,0.014024358981380736,0.4942650439401185,0.08367508487636802
20,1,Noah Galloway,26.0,0.0863212986380961,0.01385723157342985,0.08176100628930817,0.08632129863809614,0.014024358981380736,0.4942650439401185,0.08406730553994265
20,1,Robert Herjavec,28.0,0.0982859930743413,0.015474644438713511,0.0880503144654088,0.09828599307434135,0.014024358981380736,0.4942650439401185,0.09322685493694037
20,1,Nastia Liukin,30.0,0.103727435442139,0.02151728451854028,0.09433962264150944,0.10372743544213905,0.014024358981380736,0.4942650439401185,0.09908736773573426
20,1,Riker Lynch,31.0,0.1175134751133597,0.022112498156994,0.09748427672955975,0.11751347511335977,0.014024358981380736,0.4942650439401185,0.1076137424941055
20,1,Rumer Willis,32.0,0.1576953629888189,0.029372691030601118,0.10062893081761007,0.15769536298881898,0.014024358981380736,0.4942650439401185,0.12948942038421063
20,2,Redfoo,31.0,0.0375288752850882,0.005461035635089074,0.0893371757925072,0.03752887528508822,0.013001033026109922,0.48788542787549394,0.0628053901456525
20,2,Charlotte McKinney,26.0,0.0571504513701315,0.006419681085217158,0.07492795389048991,0.057150451370131534,0.013001033026109922,0.48788542787549394,0.06582383579383425
20,2,Michael Sam,28.0,0.0618518482750041,0.007663795288689277,0.08069164265129683,0.06185184827500413,0.013001033026109922,0.48788542787549394,0.07104350941536802
20,2,Suzanne Somers,28.0,0.067890331834624,0.008046297881962443,0.08069164265129683,0.06789033183462403,0.013001033026109922,0.48788542787549394,0.07413590483978363
20,2,Chris Soules,21.0,0.0872620510645648,0.011258097046195297,0.06051873198847262,0.08726205106456485,0.013001033026109922,0.48788542787549394,0.07421437539431473
20,2,Patti LaBelle,28.0,0.0713486841502723,0.009535676657759205,0.08069164265129683,0.07134868415027235,0.013001033026109922,0.48788542787549394,0.07590697745616766
20,2,Willow Shields,32.0,0.0643373469538632,0.011546015478649802,0.09221902017291066,0.06433734695386324,0.013001033026109922,0.48788542787549394,0.07794040902222288
20,2,Noah Galloway,27.0,0.0880743993827673,0.013568913122329943,0.07780979827089338,0.08807439938276736,0.013001033026109922,0.48788542787549394,0.08306645007732946
20,2,Robert Herjavec,28.0,0.0981390772144936,0.014422691498588871,0.08069164265129683,0.09813907721449365,0.013001033026109922,0.48788542787549394,0.08962672813729869
20,2,Nastia Liukin,34.0,0.1009099625744549,0.019867513082772806,0.09798270893371758,0.10090996257445496,0.013001033026109922,0.48788542787549394,0.0994817981794437
20,2,Riker Lynch,32.0,0.1132508497690369,0.021005193956906712,0.09221902017291066,0.11325084976903697,0.013001033026109922,0.48788542787549394,0.1029897265875264
20,2,Rumer Willis,32.0,0.1522561221256987,0.027217485579158474,0.09221902017291066,0.15225612212569878,0.013001033026109922,0.48788542787549394,0.12296489495105808
20,3,Charlotte McKinney,22.0,0.0602914228817477,0.0062968521019360025,0.07028753993610223,0.060291422881747714,0.01335526455229255,0.49013807583430236,0.0651909004605835
20,3,Michael Sam,24.0,0.0642293365649093,0.006575028225700419,0.07667731629392971,0.06422933656490931,0.01335526455229255,0.49013807583430236,0.07033056539731578
20,3,Patti LaBelle,22.0,0.0763659811872823,0.00945926415925232,0.07028753993610223,0.07636598118728231,0.01335526455229255,0.49013807583430236,0.07338670568835706
20,3,Suzanne Somers,25.0,0.0719404407762933,0.008075199470753294,0.07987220447284345,0.07194044077629332,0.01335526455229255,0.49013807583430236,0.07582810017249278
20,3,Willow Shields,32.0,0.0684756315731629,0.011234008818363348,0.10223642172523961,0.06847563157316292,0.01335526455229255,0.49013807583430236,0.08502308029694745
20,3,Chris Soules,28.0,0.0926349601244911,0.010987006362652032,0.08945686900958466,0.09263496012449111,0.01335526455229255,0.49013807583430236,0.09107725666060477
20,3,Noah Galloway,30.0,0.0936799260153257,0.013627011610950998,0.09584664536741214,0.09367992601532571,0.01335526455229255,0.49013807583430236,0.0947419176694303
20,3,Robert Herjavec,29.0,0.102284769427316,0.013456487315202244,0.0926517571884984,0.10228476942731603,0.01335526455229255,0.49013807583430236,0.09756326334409367
20,3,Nastia Liukin,34.0,0.1021791091312112,0.01948704002763653,0.10862619808306709,0.10217910913121123,0.01335526455229255,0.49013807583430236,0.10533907290480646
20,3,Riker Lynch,34.0,0.1139366714864461,0.01988221908464477,0.10862619808306709,0.11393667148644612,0.01335526455229255,0.49013807583430236,0.11133380627074468
20,3,Rumer Willis,33.0,0.1539817508318142,0.0278277928981261,0.10543130990415335,0.15398175083181423,0.01335526455229255,0.49013807583430236,0.13018533113462355
20,4,Michael Sam,30.0,0.0668819433326078,0.006474643593742508,0.09230769230769231,0.06688194333260783,0.013303936868344132,0.48981463880164866,0.07933584738310023
20,4,Suzanne Somers,28.0,0.0779522730225611,0.007258068816724207,0.08615384615384615,0.07795227302256112,0.013303936868344132,0.48981463880164866,0.08196952360346679
20,4,Patti LaBelle,30.0,0.082710638459101,0.008600438641694677,0.09230769230769231,0.08271063845910104,0.013303936868344132,0.48981463880164866,0.08741141592350875
20,4,Chris Soules,27.0,0.1011855568365594,0.010919013106812757,0.08307692307692308,0.10118555683655944,0.013303936868344132,0.48981463880164866,0.09231568293239181
20,4,Willow Shields,39.0,0.0746444618887851,0.010522984922313421,0.12,0.07464446188878512,0.013303936868344132,0.48981463880164866,0.09686026840638426
20,4,Noah Galloway,32.0,0.102181535557608,0.013826957964573226,0.09846153846153846,0.10218153555760805,0.013303936868344132,0.48981463880164866,0.10035942652365354
20,4,Robert Herjavec,34.0,0.1095167282770294,0.01290832961484554,0.10461538461538461,0.10951672827702945,0.013303936868344132,0.48981463880164866,0.10711597840175813
20,4,Nastia Liukin,36.0,0.1060559666953914,0.017303509436879333,0.11076923076923077,0.10605596669539144,0.013303936868344132,0.48981463880164866,0.10836459243529584
20,4,Riker Lynch,34.0,0.1181645537397821,0.017707028232086884,0.10461538461538461,0.11816455373978216,0.013303936868344132,0.48981463880164866,0.11152797235905293
20,4,Rumer Willis,35.0,0.1607063421905743,0.02751839435376878,0.1076923076923077,0.1607063421905744,0.013303936868344132,0.48981463880164866,0.13473929203138774
20,5,Suzanne Somers,28.0,0.0806996787355955,0.007119421995245049,0.0989399293286219,0.08069967873559551,0.013449597270424198,0.4907299169132499,0.08965071539358821
20,5,Patti LaBelle,27.0,0.0899708036533871,0.007588417102137238,0.09540636042402827,0.08997080365338711,0.013449597270424198,0.4907299169132499,0.0926381939758211
20,5,Willow Shields,34.0,0.0819428965390303,0.009513022071583329,0.12014134275618374,0.08194289653903031,0.013449597270424198,0.4907299169132499,0.10068801687738925
20,5,Robert Herjavec,24.0,0.1183394936734248,0.012308403448847908,0.08480565371024736,0.11833949367342483,0.013449597270424198,0.4907299169132499,0.10188343517451252
20,5,Chris Soules,27.0,0.1112058994892613,0.011193691860074292,0.09540636042402827,0.11120589948926132,0.013449597270424198,0.4907299169132499,0.10345259299651186
20,5,Noah Galloway,28.0,0.1125531990705442,0.012972001234751288,0.0989399293286219,0.11255319907054423,0.013449597270424198,0.4907299169132499,0.10587276034117302
20,5,Nastia Liukin,38.0,0.1113237198319076,0.01597068513787379,0.13427561837455831,0.11132371983190763,0.013449597270424198,0.4907299169132499,0.12258690309674394
20,5,Riker Lynch,38.0,0.1248069557592141,0.016872104359159833,0.13427561837455831,0.12480695575921413,0.013449597270424198,0.4907299169132499,0.12945351177772157
20,5,Rumer Willis,39.0,0.1691573532476348,0.027508628224145026,0.13780918727915195,0.16915735324763484,0.013449597270424198,0.4907299169132499,0.15377387036653845
20,6,Patti LaBelle,34.0,0.0940052623630776,0.007670190359976411,0.12014134275618374,0.09400526236307763,0.013803390189397016,0.49292017869273763,0.10688826378077525
20,6,Willow Shields,36.5,0.0913455777198582,0.00808772997500112,0.12897526501766785,0.09134557771985823,0.013803390189397016,0.49292017869273763,0.10989400990684638
20,6,Chris Soules,35.0,0.1231901963726164,0.010738152319767153,0.12367491166077739,0.12319019637261644,0.013803390189397016,0.49292017869273763,0.12342912231907183
20,6,Noah Galloway,34.0,0.1270356769564314,0.012559517057533479,0.12014134275618374,0.12703567695643145,0.013803390189397016,0.49292017869273763,0.1236373205104779
20,6,Nastia Liukin,36.5,0.1187408560762868,0.014421944303040769,0.12897526501766785,0.11874085607628684,0.013803390189397016,0.49292017869273763,0.12378560276048692
20,6,Robert Herjavec,33.5,0.1291556901298727,0.01153214490119741,0.11837455830388692,0.12915569012987277,0.013803390189397016,0.49292017869273763,0.12384145270369787
20,6,Riker Lynch,38.0,0.1348533884519738,0.01733312728141055,0.13427561837455831,0.13485338845197387,0.013803390189397016,0.49292017869273763,0.13456859392217088
20,6,Rumer Willis,35.5,0.1816733519298828,0.028084315317249236,0.1254416961130742,0.18167335192988285,0.013803390189397016,0.49292017869273763,0.153955634096473
20,7,Willow Shields,39.0,0.0977698752648084,0.008072146720055236,0.15354330708661418,0.0977698752648084,0.014428667335363151,0.4966810643056752,0.12547148274204292
20,7,Chris Soules,31.0,0.1388323406779148,0.00972414201319166,0.1220472440944882,0.1388323406779148,0.014428667335363151,0.4966810643056752,0.13049550104238494
20,7,Robert Herjavec,31.0,0.1427352012830429,0.010514306536237967,0.1220472440944882,0.1427352012830429,0.014428667335363151,0.4966810643056752,0.13245988468832132
20,7,Nastia Liukin,41.0,0.1287346600457443,0.013233352156360114,0.16141732283464566,0.1287346600457443,0.014428667335363151,0.4966810643056752,0.14496751978407932
20,7,Riker Lynch,37.0,0.1477460934225971,0.01765274966691525,0.14566929133858267,0.1477460934225971,0.014428667335363151,0.4966810643056752,0.14671458515315658
20,7,Noah Galloway,38.0,0.1443595749721239,0.01212659665599163,0.14960629921259844,0.1443595749721239,0.014428667335363151,0.4966810643056752,0.14696552355200118
20,7,Rumer Willis,37.0,0.1998222543337684,0.02967737759879021,0.14566929133858267,0.1998222543337684,0.014428667335363151,0.4966810643056752,0.17292550303801374
20,8,Robert Herjavec,31.0,0.1540680755197184,0.01035480925159406,0.14657210401891252,0.15406807551971846,0.015009966056133119,0.5000569326809237,0.1503196630035618
20,8,Chris Soules,32.0,0.1495348571666705,0.010119886033275852,0.15130023640661938,0.14953485716667056,0.015009966056133119,0.5000569326809237,0.15041764729441795
20,8,Noah Galloway,31.5,0.1667546523503929,0.009959910409739347,0.14893617021276595,0.16675465235039297,0.015009966056133119,0.5000569326809237,0.15784439682762136
20,8,Nastia Liukin,38.0,0.1424056001284458,0.011363055197673185,0.17966903073286053,0.14240560012844586,0.015009966056133119,0.5000569326809237,0.16103943693765793
20,8,Riker Lynch,39.0,0.1641299923710447,0.01781754843182174,0.18439716312056736,0.16412999237104475,0.015009966056133119,0.5000569326809237,0.17426473161017159
20,8,Rumer Willis,40.0,0.2231068224637275,0.030444587012694528,0.18912529550827423,0.2231068224637276,0.015009966056133119,0.5000569326809237,0.20611412432656945
20,9,Nastia Liukin,40.0,0.2016084546331964,0.015518671431057028,0.25477707006369427,0.20160845463319646,0.023201122284882306,0.5379671723840942,0.23021142433591868
20,9,Noah Galloway,38.0,0.2338464736741443,0.017284767002918464,0.24203821656050956,0.23384647367414438,0.023201122284882306,0.5379671723840942,0.23825336243161976
20,9,Riker Lynch,40.0,0.2389139128001927,0.02241350492847835,0.25477707006369427,0.23891391280019278,0.023201122284882306,0.5379671723840942,0.24744777065832288
20,9,Rumer Willis,39.0,0.3256311588924663,0.03758754577707538,0.2484076433121019,0.3256311588924664,0.023201122284882306,0.5379671723840942,0.28408744257413865
20,10,Noah Galloway,36.0,0.2769824510617369,0.0256720325500703,0.3103448275862069,0.27698245106173697,0.030951358665646727,0.5626140659774073,0.2957525933688382
20,10,Riker Lynch,40.0,0.3028103078697733,0.027293514343087164,0.3448275862068966,0.30281030786977337,0.030951358665646727,0.5626140659774073,0.3264498196763267
20,10,Rumer Willis,40.0,0.4202072410684897,0.039888529103782704,0.3448275862068966,0.4202072410684898,0.030951358665646727,0.5626140659774073,0.3777975869548352
21,1,Chaka Khan,13.0,0.027007427964665,0.004376399729339347,0.052,0.027007427964665015,0.0127821974582643,0.4864694699337393,0.03916555123497522
21,1,Paula Deen,15.0,0.020191623250536,0.003265887246469686,0.06,0.02019162325053601,0.0127821974582643,0.4864694699337393,0.039557183186770345
21,1,Victor Espinoza,15.0,0.0229473246406523,0.003708283247162118,0.06,0.022947324640652314,0.0127821974582643,0.4864694699337393,0.040972319982341104
21,1,Kim Zolciak-Biermann,12.0,0.0385287314070617,0.008612550488843688,0.048,0.03852873140706172,0.0127821974582643,0.4864694699337393,0.04313621441906848
21,1,Gary Busey,15.0,0.0277094560449857,0.004166210983456157,0.06,0.027709456044985713,0.0127821974582643,0.4864694699337393,0.04341781984665362
21,1,Hayes Grier,21.0,0.0621406454363729,0.009631954173401574,0.084,0.06214064543637293,0.0127821974582643,0.4864694699337393,0.07277455406403427
21,1,Andy Grammer,21.0,0.075581620096471,0.01339505539045034,0.084,0.07558162009647104,0.0127821974582643,0.4864694699337393,0.07967690490584162
21,1,Alek Skarlatos,22.0,0.096855599037277,0.01715474532537738,0.088,0.09685559903727706,0.0127821974582643,0.4864694699337393,0.09254762046766715
21,1,Tamar Braxton,23.0,0.0989757103141869,0.01714837253426539,0.092,0.09897571031418695,0.0127821974582643,0.4864694699337393,0.09558224021523311
21,1,Alexa PenaVega,22.0,0.1125484518663491,0.017927503058169945,0.088,0.11254845186634917,0.0127821974582643,0.4864694699337393,0.10060637949923237
21,1,Carlos PenaVega,23.0,0.1119732762593848,0.018618573749407518,0.092,0.11197327625938486,0.0127821974582643,0.4864694699337393,0.10225688714464176
21,1,Nick Carter,24.0,0.1518530050943327,0.022148404506387193,0.096,0.15185300509433278,0.0127821974582643,0.4864694699337393,0.12468222331188628
21,1,Bindi Irwin,24.0,0.1536871285877244,0.026014626524705573,0.096,0.1536871285877245,0.0127821974582643,0.4864694699337393,0.1256241017216547
21,2,Chaka Khan,15.0,0.0309556493763571,0.004392688946665709,0.05545286506469501,0.030955649376357114,0.012103644419542996,0.4819562194085737,0.04276223483554485
21,2,Paula Deen,18.5,0.0214679338406357,0.0031795170097456693,0.06839186691312385,0.021467933840635712,0.012103644419542996,0.4819562194085737,0.04408321522403303
21,2,Gary Busey,16.5,0.0300609873878955,0.003923875017977982,0.06099815157116451,0.030060987387895515,0.012103644419542996,0.4819562194085737,0.04497134607688617
21,2,Victor Espinoza,18.5,0.0247195433933638,0.0035565598180577586,0.06839186691312385,0.02471954339336381,0.012103644419542996,0.4819562194085737,0.04576769132973549
21,2,Kim Zolciak-Biermann,18.5,0.0464320622812051,0.010355788474431464,0.06839186691312385,0.04643206228120512,0.012103644419542996,0.4819562194085737,0.057015726700555554
21,2,Hayes Grier,22.5,0.0610026555911304,0.008553133129933416,0.08317929759704251,0.061002655591130425,0.012103644419542996,0.4819562194085737,0.07169082613147718
21,2,Andy Grammer,22.0,0.0750630947303287,0.012577656258030409,0.08133086876155268,0.07506309473032872,0.012103644419542996,0.4819562194085737,0.07808388740652467
21,2,Alek Skarlatos,22.5,0.0953427844622239,0.0161629374868509,0.08317929759704251,0.09534278446222394,0.012103644419542996,0.4819562194085737,0.08948051631785525
21,2,Tamar Braxton,24.5,0.0961963611546214,0.01570811986168207,0.09057301293900184,0.09619636115462143,0.012103644419542996,0.4819562194085737,0.09348615350820347
21,2,Carlos PenaVega,22.5,0.1092534982726488,0.01750442653607476,0.08317929759704251,0.10925349827264884,0.012103644419542996,0.4819562194085737,0.09668687509093313
21,2,Alexa PenaVega,23.0,0.1120330629847565,0.016295870556477333,0.08502772643253234,0.11203306298475656,0.012103644419542996,0.4819562194085737,0.09901767307619042
21,2,Nick Carter,22.5,0.1479412284854948,0.0205689981907706,0.08317929759704251,0.14794122848549485,0.012103644419542996,0.4819562194085737,0.11672881311289703
21,2,Bindi Irwin,24.0,0.1495311380393378,0.024567806167360855,0.08872458410351201,0.14953113803933785,0.012103644419542996,0.4819562194085737,0.1202250411891637
21,3,Paula Deen,20.0,0.0242678464778467,0.0036922209868070627,0.06557377049180328,0.02426784647784671,0.014447882020469881,0.49679447358068607,0.04478840125412409
21,3,Gary Busey,25.0,0.0338846380468152,0.004510681270259584,0.08196721311475409,0.03388463804681521,0.014447882020469881,0.49679447358068607,0.05777179561609573
21,3,Hayes Grier,30.0,0.0676913862963666,0.008812343607776553,0.09836065573770492,0.06769138629636663,0.014447882020469881,0.49679447358068607,0.0829277098635805
21,3,Andy Grammer,29.0,0.084346906447711,0.012758274872658331,0.09508196721311475,0.08434690644771105,0.014447882020469881,0.49679447358068607,0.08968002530951646
21,3,Alek Skarlatos,33.0,0.1057649330973627,0.01729870741666572,0.10819672131147541,0.10576493309736275,0.014447882020469881,0.49679447358068607,0.10697303204305256
21,3,Tamar Braxton,33.0,0.1061487586415039,0.01626176975553189,0.10819672131147541,0.10614875864150394,0.014447882020469881,0.49679447358068607,0.10716617517804532
21,3,Carlos PenaVega,31.0,0.1216593971282429,0.017686503293455388,0.10163934426229508,0.12165939712824296,0.014447882020469881,0.49679447358068607,0.11171354550364687
21,3,Alexa PenaVega,36.0,0.1275623823509632,0.016956373836813626,0.1180327868852459,0.12756238235096326,0.014447882020469881,0.49679447358068607,0.1228281319881353
21,3,Bindi Irwin,32.0,0.1656249300449721,0.02512880705412317,0.10491803278688525,0.1656249300449722,0.014447882020469881,0.49679447358068607,0.1354660789789241
21,3,Nick Carter,36.0,0.1630488214682152,0.021373138110607506,0.1180327868852459,0.16304882146821528,0.014447882020469881,0.49679447358068607,0.14068510426487904
21,4,Gary Busey,16.0,0.0357380222742368,0.004372749629882776,0.06779661016949153,0.03573802227423681,0.01393417724081356,0.49371829320261496,0.05156593357236798
21,4,Paula Deen,18.0,0.0277877929982713,0.004268178465883346,0.07627118644067797,0.027787792998271308,0.01393417724081356,0.49371829320261496,0.051724931257327175
21,4,Hayes Grier,27.0,0.0679823562720281,0.00850300254888271,0.11440677966101695,0.06798235627202812,0.01393417724081356,0.49371829320261496,0.09090294335055524
21,4,Andy Grammer,23.0,0.0874559428245657,0.01226901106181167,0.09745762711864407,0.08745594282456572,0.01393417724081356,0.49371829320261496,0.09239395732338948
21,4,Alek Skarlatos,24.0,0.1041755855068928,0.016650073160837168,0.1016949152542373,0.10417558550689283,0.01393417724081356,0.49371829320261496,0.10295083322375324
21,4,Alexa PenaVega,21.0,0.1253772987358796,0.016308179881501943,0.08898305084745763,0.12537729873587963,0.01393417724081356,0.49371829320261496,0.10740879278601503
21,4,Tamar Braxton,27.0,0.1042299961575312,0.015769350439434823,0.11440677966101695,0.10422999615753123,0.01393417724081356,0.49371829320261496,0.10925446033916472
21,4,Carlos PenaVega,25.0,0.1237636614942174,0.01697573786947732,0.1059322033898305,0.12376366149421743,0.01393417724081356,0.49371829320261496,0.11495994443360558
21,4,Nick Carter,27.0,0.1565460295072959,0.02035821439631065,0.11440677966101695,0.15654602950729593,0.01393417724081356,0.49371829320261496,0.13574111099635253
21,4,Bindi Irwin,28.0,0.1669433142290809,0.023867274954113206,0.11864406779661017,0.16694331422908093,0.01393417724081356,0.49371829320261496,0.14309709271746898
21,5,Paula Deen,26.0,0.0314587744213386,0.005018497889372252,0.08637873754152824,0.03145877442133861,0.014648355784069537,0.49797021123817864,0.05880728005749242
21,5,Hayes Grier,30.0,0.0709650838277821,0.008748505534270833,0.09966777408637874,0.07096508382778213,0.014648355784069537,0.49797021123817864,0.08525816855895949
21,5,Tamar Braxton,29.0,0.1060771986548302,0.015222089450611985,0.09634551495016612,0.10607719865483024,0.014648355784069537,0.49797021123817864,0.10123111006471551
21,5,Alek Skarlatos,29.0,0.1063978739632654,0.015781077292380152,0.09634551495016612,0.10639787396326544,0.014648355784069537,0.49797021123817864,0.10139209862207037
21,5,Andy Grammer,36.0,0.0946654286822519,0.012125482384628456,0.11960132890365449,0.09466542868225193,0.014648355784069537,0.49797021123817864,0.1070827641829179
21,5,Carlos PenaVega,39.0,0.1310361678783194,0.016750877955127554,0.12956810631229235,0.13103616787831945,0.014648355784069537,0.49797021123817864,0.13030511695017427
21,5,Alexa PenaVega,40.0,0.1281414923648868,0.01548436127115219,0.132890365448505,0.12814149236488687,0.014648355784069537,0.49797021123817864,0.1305062896974795
21,5,Nick Carter,35.0,0.1562139984739946,0.018844422697000388,0.11627906976744186,0.15621399847399464,0.014648355784069537,0.49797021123817864,0.13632759359021096
21,5,Bindi Irwin,37.0,0.1750439817333306,0.02385988758208202,0.12292358803986711,0.17504398173333066,0.014648355784069537,0.49797021123817864,0.14908957827597957
21,6,Paula Deen,24.0,0.036055298599695,0.005982034229682508,0.07667731629392971,0.03605529859969502,0.014223455085708159,0.4954619139864921,0.05618196123647369
21,6,Hayes Grier,32.0,0.0736848677498101,0.00871714113730222,0.10223642172523961,0.07368486774981015,0.014223455085708159,0.4954619139864921,0.08783107532976507
21,6,Alek Skarlatos,30.0,0.1110933785477947,0.014899091573002848,0.09584664536741214,0.11109337854779476,0.014223455085708159,0.4954619139864921,0.10353920294420102
21,6,Alexa PenaVega,30.0,0.1187594907396314,0.013692564709412679,0.09584664536741214,0.11875949073963146,0.014223455085708159,0.4954619139864921,0.10740704851663513
21,6,Andy Grammer,40.0,0.0955885855141239,0.011546298839809937,0.12779552715654952,0.09558858551412396,0.014223455085708159,0.4954619139864921,0.11154589846393138
21,6,Tamar Braxton,40.0,0.1107711553150048,0.016275443035068653,0.12779552715654952,0.11077115531500485,0.014223455085708159,0.4954619139864921,0.11920608317203432
21,6,Carlos PenaVega,38.0,0.1277114594596796,0.015861742486532632,0.12140575079872204,0.12771145945967968,0.014223455085708159,0.4954619139864921,0.12458722097748041
21,6,Nick Carter,39.0,0.1508885742886634,0.017922366871948574,0.12460063897763578,0.15088857428866348,0.014223455085708159,0.4954619139864921,0.1378639035447086
21,6,Bindi Irwin,40.0,0.1754471897855965,0.023114412888613364,0.12779552715654952,0.17544718978559662,0.014223455085708159,0.4954619139864921,0.15183760581477035
21,7,Hayes Grier,28.0,0.0795642910363445,0.008897858023977724,0.12669683257918551,0.07956429103634453,0.01489882545694401,0.49942018367821106,0.10310323359089109
21,7,Andy Grammer,28.0,0.1010320270505039,0.011078989605536901,0.12669683257918551,0.10103202705050393,0.01489882545694401,0.49942018367821106,0.11384954894170365
21,7,Alexa PenaVega,27.5,0.1147357744813573,0.01170877442912831,0.1244343891402715,0.11473577448135734,0.01489882545694401,0.49942018367821106,0.11957945839573644
21,7,Alek Skarlatos,26.5,0.1204147495447375,0.014393696626017933,0.11990950226244344,0.12041474954473755,0.01489882545694401,0.49942018367821106,0.1201624188542113
21,7,Tamar Braxton,27.0,0.1201437225126221,0.016977505558718874,0.12217194570135746,0.12014372251262215,0.01489882545694401,0.49942018367821106,0.12115665811008075
21,7,Carlos PenaVega,28.0,0.1293940641217066,0.0146730575134574,0.12669683257918551,0.12939406412170665,0.01489882545694401,0.49942018367821106,0.12804701224931808
21,7,Nick Carter,27.0,0.1513252930865631,0.017301920192796978,0.12217194570135746,0.15132529308656315,0.01489882545694401,0.49942018367821106,0.13676552298060904
21,7,Bindi Irwin,29.0,0.1833900781661647,0.02415880170591796,0.13122171945701358,0.18339007816616476,0.01489882545694401,0.49942018367821106,0.15733614687744968
21,8,Andy Grammer,23.9998,0.1107160245614331,0.010923070598560807,0.1237106918887378,0.11071602456143315,0.015894244628218493,0.5049826630284648,0.11727810627354443
21,8,Alexa PenaVega,26.9998,0.1166574190061554,0.010730699250408026,0.13917465724120795,0.11665741900615544,0.015894244628218493,0.5049826630284648,0.12802823393413865
21,8,Alek Skarlatos,25.0,0.1363105202444993,0.01380427799453158,0.12886637793725134,0.13631052024449936,0.015894244628218493,0.5049826630284648,0.13255135743822238
21,8,Tamar Braxton,28.0,0.1365517774562458,0.019099565523968878,0.1443303432897215,0.13655177745624586,0.015894244628218493,0.5049826630284648,0.14047981834537662
21,8,Carlos PenaVega,28.9998,0.1381325100468421,0.013909861315355114,0.14948396747618806,0.13813251004684216,0.015894244628218493,0.5049826630284648,0.1438647992487675
21,8,Nick Carter,33.0,0.15949944620599,0.016741341142931045,0.17010361887717176,0.15949944620599005,0.015894244628218493,0.5049826630284648,0.16485436956069704
21,8,Bindi Irwin,28.0,0.202132302478834,0.026050896571773986,0.1443303432897215,0.20213230247883404,0.015894244628218493,0.5049826630284648,0.17294331519925335
21,9,Alexa PenaVega,30.0,0.1219016981689769,0.010753997829645085,0.182370820668693,0.12190169816897693,0.017634061942153407,0.5139982866914667,0.15298272353156742
21,9,Tamar Braxton,24.5,0.1606496390863762,0.022804356777537768,0.14893617021276595,0.16064963908637622,0.017634061942153407,0.5139982866914667,0.1546289361541267
21,9,Alek Skarlatos,25.5,0.1593858597381552,0.013241413926499747,0.15501519756838905,0.15938585973815522,0.017634061942153407,0.5139982866914667,0.1571393468711882
21,9,Carlos PenaVega,27.0,0.1525374942146233,0.013403123868328311,0.1641337386018237,0.15253749421462331,0.017634061942153407,0.5139982866914667,0.15849794396169986
21,9,Nick Carter,27.5,0.1745051026198874,0.017191334515612056,0.16717325227963525,0.17450510261988741,0.017634061942153407,0.5139982866914667,0.17073654410671957
21,9,Bindi Irwin,30.0,0.2310202061719808,0.02841014473529747,0.182370820668693,0.23102020617198085,0.017634061942153407,0.5139982866914667,0.20601450537469823
21,10,Alek Skarlatos,28.5,0.2204027807054339,0.02104184578129008,0.24050632911392406,0.22040278070543395,0.025340674175176752,0.5456132351946283,0.23137154279148206
21,10,Nick Carter,27.0,0.2415642536046706,0.02310834869615262,0.22784810126582278,0.24156425360467065,0.025340674175176752,0.5456132351946283,0.2340805393526495
21,10,Carlos PenaVega,31.5,0.2023339435225596,0.020072071590384395,0.26582278481012656,0.20233394352255965,0.025340674175176752,0.5456132351946283,0.23697429561622735
21,10,Bindi Irwin,31.5,0.3356990221673357,0.03714043063287991,0.26582278481012656,0.33569902216733577,0.025340674175176752,0.5456132351946283,0.2975736222396411
21,11,Carlos PenaVega,30.0,0.1854852954417487,0.019362126691574524,0.25423750359110475,0.18548529544174872,0.025397502738103175,0.5458064964413838,0.2230106972943575
21,11,Alek Skarlatos,27.999899999999997,0.2202765754825879,0.022031187457040035,0.23728748922668577,0.22027657548258794,0.025397502738103175,0.5458064964413838,0.22956124271452055
21,11,Nick Carter,30.0,0.248426183851729,0.023681494857773207,0.25423750359110475,0.24842618385172904,0.025397502738103175,0.5458064964413838,0.25159803991837837
21,11,Bindi Irwin,30.0,0.3458119452239342,0.03651520194602492,0.25423750359110475,0.34581194522393427,0.025397502738103175,0.5458064964413838,0.2958300200727436
22,1,Geraldo Rivera,13.0,0.0210144320610476,0.004504487658991536,0.05485232067510549,0.02101443206104761,0.013831059557705456,0.49308954281907313,0.03769954108771613
22,1,Mischa Barton,16.0,0.038589168628737,0.00902539830823266,0.06751054852320675,0.03858916862873702,0.013831059557705456,0.49308954281907313,0.052849998618597835
